;app_id;dev_id;hardware_serial;port;counter;is_retry;latitude;longitude;distancia;time;frequency;modulation;data_rate;airtime;coding_rate;gtw_id;timestamp;gtime;channel;rssi;snr;rf_chain;glatitude;glongitude;altitude;location_source
1886;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;124;False;-3.7435410000000005;-38.575982;412.45;2019-12-10T14:56:03.299994579Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4001162844;;2;-114;2.0;0;-3.7464726;-38.578144;1;registry
1887;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;77;False;-3.743547;-38.575981;411.97;2019-12-10T14:56:04.722335359Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4002579651;;2;-113;1.0;0;-3.7464726;-38.578144;1;registry
1888;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;125;False;-3.743554;-38.575983;411.21;2019-12-10T14:56:07.570065982Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4005436700;;2;-114;1.8;0;-3.7464726;-38.578144;1;registry
1889;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;78;False;-3.743556;-38.575982;411.09;2019-12-10T14:56:08.054513016Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4005917971;;2;-111;2.5;0;-3.7464726;-38.578144;1;registry
1890;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;126;False;-3.743559;-38.575979;411.01;2019-12-10T14:56:11.416174065Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4009273764;;2;-114;-0.8;0;-3.7464726;-38.578144;1;registry
1891;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;127;False;-3.743559;-38.575974;411.34;2019-12-10T14:56:14.650991366Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4012513932;;2;-113;-0.5;0;-3.7464726;-38.578144;1;registry
1892;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;80;False;-3.743559;-38.575974;411.34;2019-12-10T14:56:14.944766069Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4012697931;;2;-114;2.5;0;-3.7464726;-38.578144;1;registry
1893;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;81;False;-3.743556;-38.575978000000006;411.35;2019-12-10T14:56:18.012368709Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4015870235;;2;-108;3.8;0;-3.7464726;-38.578144;1;registry
1894;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;128;False;-3.743558;-38.575978000000006;411.17;2019-12-10T14:56:18.625591631Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4016485236;;2;-115;4.5;0;-3.7464726;-38.578144;1;registry
1895;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;82;False;-3.743564;-38.575982;410.37;2019-12-10T14:56:21.476393515Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4019342811;;2;-113;1.2;0;-3.7464726;-38.578144;1;registry
1896;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;129;False;-3.743564;-38.575982;410.37;2019-12-10T14:56:22.587688246Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4020449212;;2;-113;1.2;0;-3.7464726;-38.578144;1;registry
1897;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;83;False;-3.743561;-38.575977;410.96;2019-12-10T14:56:24.656210711Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4022515115;;2;-113;0.2;0;-3.7464726;-38.578144;1;registry
1898;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;130;False;-3.743559;-38.575976000000004;411.21;2019-12-10T14:56:26.985910124Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4024847028;;2;-113;1.2;0;-3.7464726;-38.578144;1;registry
1899;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;84;False;-3.743556;-38.575977;411.41;2019-12-10T14:56:27.823449653Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4025685899;;2;-111;3.5;0;-3.7464726;-38.578144;1;registry
1900;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;85;False;-3.7435519999999998;-38.575982;411.46;2019-12-10T14:56:31.63688458Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4029500843;;2;-109;4.0;0;-3.7464726;-38.578144;1;registry
1901;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;131;False;-3.743551;-38.57598;411.67;2019-12-10T14:56:31.940603583Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4029793780;;2;-112;2.8;0;-3.7464726;-38.578144;1;registry
1902;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;132;False;-3.74356;-38.575984000000005;410.6;2019-12-10T14:56:35.621257642Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4033477404;;2;-111;3.8;0;-3.7464726;-38.578144;1;registry
1903;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;86;False;-3.743558;-38.575986;410.65;2019-12-10T14:56:35.949891446Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4033813243;;2;-106;5.2;0;-3.7464726;-38.578144;1;registry
1904;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;133;False;-3.7435620000000003;-38.575984000000005;410.42;2019-12-10T14:56:38.851840358Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4036717556;;2;-107;5.5;0;-3.7464726;-38.578144;1;registry
1905;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;87;False;-3.7435650000000003;-38.575988;409.89;2019-12-10T14:56:39.536557416Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4037399491;;2;-104;5.5;0;-3.7464726;-38.578144;1;registry
1906;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;134;False;-3.7435650000000003;-38.575990000000004;409.76;2019-12-10T14:56:42.823581966Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4040682972;;2;-115;-1.2;0;-3.7464726;-38.578144;1;registry
1907;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;88;False;-3.7435650000000003;-38.575990000000004;409.76;2019-12-10T14:56:43.092981179Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4040914915;;2;-115;-4.8;0;-3.7464726;-38.578144;1;registry
1908;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;135;False;-3.743564;-38.575989;409.92;2019-12-10T14:56:46.060149001Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4043923132;;2;-107;3.0;0;-3.7464726;-38.578144;1;registry
1909;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;89;False;-3.743564;-38.575989;409.92;2019-12-10T14:56:47.442688782Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4045306875;;2;-107;4.8;0;-3.7464726;-38.578144;1;registry
1910;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;136;False;-3.743561;-38.575988;410.25;2019-12-10T14:56:49.906173983Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4047764604;;2;-114;2.2;0;-3.7464726;-38.578144;1;registry
1911;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;90;False;-3.74356;-38.575986;410.47;2019-12-10T14:56:50.614617019Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4048479203;;2;-112;2.5;0;-3.7464726;-38.578144;1;registry
1912;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;137;False;-3.7435620000000003;-38.575988;410.16;2019-12-10T14:56:53.409248874Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4051271124;;2;-111;5.2;0;-3.7464726;-38.578144;1;registry
1913;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;91;False;-3.7435620000000003;-38.575988;410.16;2019-12-10T14:56:53.82159856Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4051683211;;2;-111;2.8;0;-3.7464726;-38.578144;1;registry
1914;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;138;False;-3.743559;-38.575987;410.5;2019-12-10T14:56:57.123008098Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4054984244;;2;-112;3.2;0;-3.7464726;-38.578144;1;registry
1915;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;92;False;-3.743558;-38.575987;410.59;2019-12-10T14:56:58.453696737Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4056308323;;2;-111;1.8;0;-3.7464726;-38.578144;1;registry
1916;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;139;False;-3.743555;-38.575987;410.86;2019-12-10T14:57:00.366063464Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4058224404;;2;-114;-1.8;0;-3.7464726;-38.578144;1;registry
1917;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;93;False;-3.743554;-38.575987;410.95;2019-12-10T14:57:01.820213384Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4059682059;;2;-114;0.2;0;-3.7464726;-38.578144;1;registry
1918;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;140;False;-3.743551;-38.575986;411.29;2019-12-10T14:57:03.77831123Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4061640892;;2;-117;-3.5;0;-3.7464726;-38.578144;1;registry
1919;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;94;False;-3.7435480000000005;-38.575984999999996;411.63;2019-12-10T14:57:06.164293674Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4064026803;;2;-115;-5.0;0;-3.7464726;-38.578144;1;registry
1920;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;141;False;-3.7435449999999997;-38.575984000000005;411.96;2019-12-10T14:57:07.02107589Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4064881052;;2;-115;-1.8;0;-3.7464726;-38.578144;1;registry
1921;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;95;False;-3.7435419999999997;-38.575984000000005;412.24;2019-12-10T14:57:10.663624384Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4068525019;;2;-113;2.5;0;-3.7464726;-38.578144;1;registry
1922;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;142;False;-3.7435410000000005;-38.575983;412.39;2019-12-10T14:57:11.489492779Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4069348188;;2;-112;3.5;0;-3.7464726;-38.578144;1;registry
1923;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;143;False;-3.7435370000000003;-38.575984000000005;412.69;2019-12-10T14:57:14.725915911Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4072588348;;2;-114;2.8;0;-3.7464726;-38.578144;1;registry
1924;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;96;False;-3.7435389999999997;-38.575984000000005;412.51;2019-12-10T14:57:15.289565937Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4073156027;;2;-113;0.8;0;-3.7464726;-38.578144;1;registry
1925;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;144;False;-3.743536;-38.575983;412.84;2019-12-10T14:57:18.251190248Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4076108124;;2;-109;3.5;0;-3.7464726;-38.578144;1;registry
1926;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;97;False;-3.743533;-38.575983;413.12;2019-12-10T14:57:18.780412982Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4076633059;;2;-111;2.5;0;-3.7464726;-38.578144;1;registry
1927;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;145;False;-3.743535;-38.575984000000005;412.87;2019-12-10T14:57:21.763597526Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4079620540;;2;-111;2.5;0;-3.7464726;-38.578144;1;registry
1928;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;98;False;-3.7435379999999996;-38.575984000000005;412.6;2019-12-10T14:57:22.668239304Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4080532147;;2;-111;2.0;0;-3.7464726;-38.578144;1;registry
1929;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;99;False;-3.7435419999999997;-38.575988;411.98;2019-12-10T14:57:25.888826619Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4083752427;;2;-110;2.0;0;-3.7464726;-38.578144;1;registry
1930;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;146;False;-3.7435419999999997;-38.575988;411.98;2019-12-10T14:57:26.43084201Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4084242676;;2;-113;0.5;0;-3.7464726;-38.578144;1;registry
1931;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;147;False;-3.7435419999999997;-38.575986;412.11;2019-12-10T14:57:29.625700708Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4087482820;;2;-115;0.2;0;-3.7464726;-38.578144;1;registry
1932;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;101;False;-3.7435440000000004;-38.575983;412.12;2019-12-10T14:57:33.616181892Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4091476851;;2;-111;-8.0;0;-3.7464726;-38.578144;1;registry
1933;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;148;False;-3.743546;-38.575987;411.68;2019-12-10T14:57:33.886444723Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4091575140;;2;-108;5.0;0;-3.7464726;-38.578144;1;registry
1934;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;149;False;-3.743528;-38.575974;414.15;2019-12-10T14:57:36.956409011Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4094815300;;2;-111;4.2;0;-3.7464726;-38.578144;1;registry
1935;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;102;False;-3.743528;-38.575974;414.15;2019-12-10T14:57:37.227469258Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4094924459;;2;-109;3.2;0;-3.7464726;-38.578144;1;registry
1936;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;103;False;-3.743536;-38.575983;412.84;2019-12-10T14:57:40.917183199Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4098761579;;2;-111;2.5;0;-3.7464726;-38.578144;1;registry
1937;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;150;False;-3.743536;-38.575983;412.84;2019-12-10T14:57:41.525764728Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4099388676;;2;-112;2.8;0;-3.7464726;-38.578144;1;registry
1938;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;151;False;-3.743557;-38.575996;410.1;2019-12-10T14:57:45.935364934Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4103795340;;2;-114;-0.5;0;-3.7464726;-38.578144;1;registry
1939;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;105;False;-3.743546;-38.575987;411.68;2019-12-10T14:57:49.328909524Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4107185467;;2;-113;1.2;0;-3.7464726;-38.578144;1;registry
1940;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;106;False;-3.743543;-38.575981;412.34;2019-12-10T14:57:53.49116086Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4111353147;;2;-109;2.5;0;-3.7464726;-38.578144;1;registry
1941;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;153;False;-3.74355;-38.575983;411.57;2019-12-10T14:57:53.993354651Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4111855348;;2;-114;-1.8;0;-3.7464726;-38.578144;1;registry
1942;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;107;False;-3.743556;-38.57598;411.22;2019-12-10T14:57:56.777474695Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4114635419;;2;-115;-7.0;0;-3.7464726;-38.578144;1;registry
1943;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;154;False;-3.743556;-38.57598;411.22;2019-12-10T14:57:57.775972559Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4115634844;;2;-115;-6.0;0;-3.7464726;-38.578144;1;registry
1944;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;108;False;-3.74355;-38.575978000000006;411.89;2019-12-10T14:58:00.177942524Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4118035755;;2;-115;-7.2;0;-3.7464726;-38.578144;1;registry
1945;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;155;False;-3.743551;-38.575979;411.74;2019-12-10T14:58:02.145336357Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4120006100;;2;-117;-4.0;0;-3.7464726;-38.578144;1;registry
1946;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;109;False;-3.743553;-38.57598;411.49;2019-12-10T14:58:03.524244165Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4121385899;;2;-117;-6.0;0;-3.7464726;-38.578144;1;registry
1947;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;110;False;-3.743558;-38.575981;410.98;2019-12-10T14:58:07.947623548Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4125813603;;2;-112;2.2;0;-3.7464726;-38.578144;1;registry
1948;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;157;False;-3.743559;-38.575981;410.88;2019-12-10T14:58:08.723169932Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4126581620;;2;-113;1.2;0;-3.7464726;-38.578144;1;registry
1949;bus_gps_data;gps_sensor_3;00FE34D3ADF70D99;1;111;False;-3.7435300000000002;-38.575969;414.29;2019-12-10T14:58:12.531018647Z;916.8;LORA;SF7BW125;77056000;4/5;eui-b827ebfffeb50b01;4130388563;;2;-113;1.2;0;-3.7464726;-38.578144;1;registry
1950;bus_gps_data;gps_sensor_2;00BF0D991239A86F;1;158;False;-3.7435300000000002;-38.575969;414.29;2019-12-10T14:58:13.468001575Z;916.8;LORA;SF8BW125;143872000;4/5;eui-b827ebfffeb50b01;4131323244;;2;-111;5.0;0;-3.7464726;-38.578144;1;registry
